영업상태명,소재지전체주소,도로명전체주소,사업장명,최종수정시점,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),위생업태명,시도,지역구,주소_매장명
영업/정상,서울특별시 강남구 개포동 13-3 대청타워,"서울특별시 강남구 개포로 623, 대청타워 지하1층 113호,114호 (개포동)",신토리 해장국,45310.42012,45312.11111,한식,206970.9193,443574.4116,한식,서울특별시,강남구,개포로 623 신토리 해장국
영업/정상,서울특별시 강남구 세곡동 586 강남투엠캐슬,"서울특별시 강남구 헌릉로569길 3, 강남투엠캐슬 지상1층 109호 (세곡동)",하이프(HYPE),44965.42253,44967.02838,호프/통닭,208894.8337,440517.9583,호프/통닭,서울특별시,강남구,헌릉로569길 3 하이프(HYPE)
영업/정상,서울특별시 강남구 도곡동 161 삼성아파트,"서울특별시 강남구 남부순환로379길 14, 상가동 지상1층 3호 (도곡동, 삼성아파트)",일파,44965.50806,44967.02838,한식,204027.1735,442937.8226,한식,서울특별시,강남구,남부순환로379길 14 일파
영업/정상,서울특별시 강남구 역삼동 711-6 역삼자이,"서울특별시 강남구 언주로 408, 역삼자이 상가동 지하1층 B10호 (역삼동)",청춘부추소곱창,45016.69522,45018.01421,한식,203882.778,444136.167,한식,서울특별시,강남구,언주로 408 청춘부추소곱창
영업/정상,서울특별시 강남구 청담동 46-11 근정 빌딩,"서울특별시 강남구 삼성로133길 15, 근정 빌딩 지하1층 (청담동)",은가비,45187.60838,45189.11111,경양식,204228.2373,446332.6927,경양식,서울특별시,강남구,삼성로133길 15 은가비
영업/정상,서울특별시 강남구 신사동 545-1,"서울특별시 강남구 논현로159길 65, 지하1,2층 (신사동)",어덜트온리,44963.53954,44965.02845,감성주점,201978.08,446573.3237,감성주점,서울특별시,강남구,논현로159길 65 어덜트온리
영업/정상,서울특별시 강남구 신사동 551-29,"서울특별시 강남구 논현로159길 42, 지상2층 (신사동)",메디치 신사,44963.45887,44965.02845,경양식,202121.0054,446673.9003,경양식,서울특별시,강남구,논현로159길 42 메디치 신사
영업/정상,서울특별시 강남구 삼성동 159-7 현대백화점,"서울특별시 강남구 테헤란로 517, 현대백화점 지하1층 (삼성동)",고든램지 스트리트 버거 현대백화점 무역센터점,45309.61205,45311.11111,기타,205210.3588,445154.4223,기타,서울특별시,강남구,테헤란로 517 고든램지 스트리트 버거 현대백화점 무역센터점
영업/정상,서울특별시 강남구 논현동 231-6,"서울특별시 강남구 언주로113길 10, 지상2층 강남1호지점 (논현동)",우리동네 수산시장,45008.57012,45010.02877,횟집,203157.2004,445254.8889,횟집,서울특별시,강남구,언주로113길 10 우리동네 수산시장
영업/정상,서울특별시 강남구 삼성동 8-2 브라운스톤 레전드,"서울특별시 강남구 선릉로 660, 지하1층 B110,B111호 키친42주방6호 (삼성동, 브라운스톤 레전드)",지미킴스(Jimmy KIM'S),45008.4951,45010.02877,한식,203675.905,445926.1197,한식,서울특별시,강남구,선릉로 660 지미킴스(Jimmy KIM'S)
영업/정상,서울특별시 강남구 도곡동 950-5,"서울특별시 강남구 남부순환로359길 31, 지상1층 103호 (도곡동)",오딸레(OTALE),45008.4553,45010.02877,기타,203072.1072,442737.7994,기타,서울특별시,강남구,남부순환로359길 31 오딸레(OTALE)
영업/정상,서울특별시 강남구 대치동 953-21 수왕빌딩,"서울특별시 강남구 역삼로 519, 수왕빌딩 지상1층 102호 (대치동)",국밥집 며느리,44994.67472,44996.02865,한식,205240.7963,444622.1567,한식,서울특별시,강남구,역삼로 519 국밥집 며느리
영업/정상,서울특별시 강남구 삼성동 159 코엑스,"서울특별시 강남구 영동대로 513, 코엑스 지상4층 (삼성동)",케이타운포유 코엑스 카페,44994.66184,44996.02865,기타,205130.5917,445590.0968,기타,서울특별시,강남구,영동대로 513 케이타운포유 코엑스 카페
영업/정상,서울특별시 강남구 역삼동 704-51 우리빌딩,"서울특별시 강남구 선릉로93길 26, 우리빌딩 지상1층 4호 (역삼동)",컬러즈,44994.44314,44996.02865,기타,204031.0553,444741.4365,기타,서울특별시,강남구,선릉로93길 26 컬러즈
영업/정상,서울특별시 강남구 자곡동 611 래미안 강남힐즈,"서울특별시 강남구 자곡로 101, 상가동 지상1층 101호 (자곡동, 래미안 강남힐즈)",만타스시 31,44994.42141,44996.02865,일식,208252.8091,441331.61,일식,서울특별시,강남구,자곡로 101 만타스시 31
영업/정상,서울특별시 강남구 일원동 628-6,"서울특별시 강남구 개포로128길 33, 지상1층 102호 (일원동)",썬플라워 베이크샵(sunflour bakeshop),44972.66775,44974.02856,기타,207378.8647,443440.0829,기타,서울특별시,강남구,개포로128길 33 썬플라워 베이크샵(sunflour bakeshop)
영업/정상,서울특별시 강남구 신사동 609 이소니프라자,"서울특별시 강남구 압구정로30길 17, 이소니프라자 지상1층 101-2호 (신사동)",개나리회관 압구정본점,44973.40325,44974.02856,한식,202541.8101,447121.0253,한식,서울특별시,강남구,압구정로30길 17 개나리회관 압구정본점
영업/정상,서울특별시 강남구 청담동 85-6,"서울특별시 강남구 선릉로152길 5, 지상2층 (청담동)",우수,45310.6234,45312.11111,한식,203466.7916,446892.6634,한식,서울특별시,강남구,선릉로152길 5 우수
영업/정상,서울특별시 강남구 삼성동 141-8,"서울특별시 강남구 테헤란로63길 9, 지상2층 203호 (삼성동)",트레조,44972.43692,44974.02856,한식,204343.0917,444860.2283,한식,서울특별시,강남구,테헤란로63길 9 트레조
영업/정상,서울특별시 강남구 삼성동 159 호텔오크우드프리미어,"서울특별시 강남구 테헤란로87길 46, 호텔오크우드프리미어 지하2층 2A11호 (삼성동)",파이어벨(Fire Bell) 코엑스점,44963.69405,44965.02845,기타,205130.5917,445590.0968,기타,서울특별시,강남구,테헤란로87길 46 파이어벨(Fire Bell) 코엑스점
